"k","j","method","ISE"
10,2,"NW",0.000298940393592017
10,2,"NW",0.000307794093425332
10,2,"NW",0.000313771980789693
10,2,"NW",0.000302187631031389
10,2,"NW",0.000300612003336451
10,2,"NW",0.000312400921148066
10,2,"NW",0.000299598936965449
10,2,"NW",0.000324446548124027
10,2,"NW",0.000299804241549311
10,2,"NW",0.000316999449072388
10,2,"NW",0.000325612682242629
10,2,"NW",0.000330366291541131
10,2,"NW",0.000298179827901974
10,2,"NW",0.000312836025799837
10,2,"NW",0.000305743345856378
10,2,"NW",0.000303171071187795
10,2,"NW",0.000303590326078331
10,2,"NW",0.000306485127017039
10,2,"NW",0.000313940980210194
10,2,"NW",0.000312032155286712
10,2,"NW",0.000313923104331599
10,2,"NW",0.000304004563338398
10,2,"NW",0.000311173607969904
10,2,"NW",0.000331191585605511
10,2,"NW",0.000288896598745245
10,2,"NW",0.000323118901484739
10,2,"NW",0.000313406224265186
10,2,"NW",0.000303704114800497
10,2,"NW",0.000307335310011212
10,2,"NW",0.000314028248864692
10,2,"NW",0.000307509804647629
10,2,"NW",0.000307994429869074
10,2,"NW",0.000306412219472967
10,2,"NW",0.000309618296332935
10,2,"NW",0.000308279717949095
10,2,"NW",0.000316551188453599
10,2,"NW",0.000319001391498437
10,2,"NW",0.000318862723195181
10,2,"NW",0.000310244325706784
10,2,"NW",0.000301180385427124
10,2,"NW",0.000301494394519401
10,2,"NW",0.000308788280087087
10,2,"NW",0.000308871649308972
10,2,"NW",0.000296890502327746
10,2,"NW",0.000304627622085642
10,2,"NW",0.000314384005424471
10,2,"NW",0.00031129881699606
10,2,"NW",0.000301722711439986
10,2,"NW",0.000307967377461132
10,2,"NW",0.000314006655247406
10,2,"NW",0.000321278784046626
10,2,"NW",0.000319047344627391
10,2,"NW",0.000305252861603386
10,2,"NW",0.000320059019545289
10,2,"NW",0.000307632780612833
10,2,"NW",0.000299823763103981
10,2,"NW",0.000324374083789413
10,2,"NW",0.000303026290388233
10,2,"NW",0.000321691747371671
10,2,"NW",0.000306252062646928
10,2,"NW",0.000307068352840804
10,2,"NW",0.000318278228603357
10,2,"NW",0.000321909749798867
10,2,"NW",0.000329210975339236
10,2,"NW",0.00031755236103528
10,2,"NW",0.000306335978124897
10,2,"NW",0.000304728761848413
10,2,"NW",0.000306426045184634
10,2,"NW",0.000299337380814083
10,2,"NW",0.000310454843692911
10,2,"NW",0.000300748763052676
10,2,"NW",0.000309110251626245
10,2,"NW",0.000303417712698801
10,2,"NW",0.000312463545240164
10,2,"NW",0.000320422559079774
10,2,"NW",0.000304573460382655
10,2,"NW",0.000298259809467771
10,2,"NW",0.000311151273091949
10,2,"NW",0.000299174905622859
10,2,"NW",0.000310201043857544
10,2,"NW",0.000301829501614224
10,2,"NW",0.000303676870564708
10,2,"NW",0.000295406321535672
10,2,"NW",0.00031016746871926
10,2,"NW",0.000306048577585191
10,2,"NW",0.000296189159930914
10,2,"NW",0.000309940933626995
10,2,"NW",0.000319829770280176
10,2,"NW",0.000305814902176225
10,2,"NW",0.000307078176085003
10,2,"NW",0.000315102253488696
10,2,"NW",0.000312672987517754
10,2,"NW",0.000298380737417256
10,2,"NW",0.00030755521167564
10,2,"NW",0.000324186647560583
10,2,"NW",0.000300428392249603
10,2,"NW",0.000316929221538487
14,2,"LL",0.000259025775410525
14,2,"LL",0.000260986035660557
14,2,"LL",0.000263832515398728
14,2,"LL",0.000261681228946694
14,2,"LL",0.00026174220729014
14,2,"LL",0.000261623875990999
14,2,"LL",0.000262885690244893
14,2,"LL",0.000263325211245427
14,2,"LL",0.000259053283128623
14,2,"LL",0.000264667539658977
14,2,"LL",0.000260038290674406
14,2,"LL",0.000261791225877269
14,2,"LL",0.000261626835683636
14,2,"LL",0.000266033504080568
14,2,"LL",0.000262630984066962
14,2,"LL",0.000262789786666264
14,2,"LL",0.00025970523366158
14,2,"LL",0.000262103339118772
14,2,"LL",0.000259686577322336
14,2,"LL",0.000259219237498364
14,2,"LL",0.000264859501932011
14,2,"LL",0.000259300212666632
14,2,"LL",0.000261508647463693
14,2,"LL",0.000261047176502798
14,2,"LL",0.000263322784482176
14,2,"LL",0.000260098450368101
14,2,"LL",0.000260610013157722
14,2,"LL",0.000264050572033993
14,2,"LL",0.000259404124583796
14,2,"LL",0.000257966165197401
14,2,"LL",0.000265163072162167
14,2,"LL",0.000261875984765812
14,2,"LL",0.000263882208967847
14,2,"LL",0.000257178411193338
14,2,"LL",0.000257626799032699
14,2,"LL",0.000260391233942433
14,2,"LL",0.000262554566767453
14,2,"LL",0.000262895745567966
14,2,"LL",0.000260454407056778
14,2,"LL",0.000263787376051981
14,2,"LL",0.000261361133710724
14,2,"LL",0.000263445474256115
14,2,"LL",0.000260627511323722
14,2,"LL",0.000261547329933986
14,2,"LL",0.000263205141917797
14,2,"LL",0.000261752962109041
14,2,"LL",0.000255152939206171
14,2,"LL",0.000265214317891569
14,2,"LL",0.000262970366862972
14,2,"LL",0.000259590351315485
14,2,"LL",0.000261413930940801
14,2,"LL",0.000261396803209743
14,2,"LL",0.000262876040478643
14,2,"LL",0.000261047701589791
14,2,"LL",0.000258012973252456
14,2,"LL",0.000263034644243372
14,2,"LL",0.000262606781158147
14,2,"LL",0.000262152955376152
14,2,"LL",0.000262514542287229
14,2,"LL",0.000261858224137053
14,2,"LL",0.000260779863664195
14,2,"LL",0.000259071576618901
14,2,"LL",0.00026088929178056
14,2,"LL",0.000263472981456348
14,2,"LL",0.000259699366916986
14,2,"LL",0.000267329338353169
14,2,"LL",0.000260984456527798
14,2,"LL",0.000263780519711314
14,2,"LL",0.000263984506271005
14,2,"LL",0.000258506782474458
14,2,"LL",0.00026501809025651
14,2,"LL",0.000259651307412877
14,2,"LL",0.000255750953935661
14,2,"LL",0.000259349893501231
14,2,"LL",0.000260091118190308
14,2,"LL",0.000259710456327954
14,2,"LL",0.00026103339078707
14,2,"LL",0.000262087343804041
14,2,"LL",0.000259068158258679
14,2,"LL",0.000264450338483519
14,2,"LL",0.000262054998802325
14,2,"LL",0.000262242540427031
14,2,"LL",0.00026228520465229
14,2,"LL",0.000256885725613912
14,2,"LL",0.000262860686246941
14,2,"LL",0.0002598500135281
14,2,"LL",0.000259191815690198
14,2,"LL",0.000259726988420921
14,2,"LL",0.000263239216849906
14,2,"LL",0.000262422587743004
14,2,"LL",0.000264848458665875
14,2,"LL",0.000259300257808488
14,2,"LL",0.000263361564972478
14,2,"LL",0.000264464169560279
14,2,"LL",0.000259513276415342
14,2,"LL",0.000260456981416468
14,2,"LL",0.000260605132860908
14,2,"LL",0.000262504558055068
14,2,"LL",0.000258295557324766
14,2,"LL",0.000260559454227756
14,2,"LL",0.000262101734332503
14,2,"LL",0.000262953542106235
14,2,"LL",0.000260817088075627
14,2,"LL",0.000260733444818278
14,2,"LL",0.000261822341211443
14,2,"LL",0.000264320693329145
14,2,"LL",0.00025896986611139
14,2,"LL",0.000264276040409871
14,2,"LL",0.000263179514353732
14,2,"LL",0.000261437614148298
14,2,"LL",0.000262406119710043
14,2,"LL",0.000264483615234352
14,2,"LL",0.000261530255330786
14,2,"LL",0.000260320145603153
14,2,"LL",0.000262920875577393
14,2,"LL",0.00026138276515297
14,2,"LL",0.000260021936891676
14,2,"LL",0.000262103763015242
14,2,"LL",0.000256872931847994
14,2,"LL",0.000262660313939029
14,2,"LL",0.00026095172387849
14,2,"LL",0.00026252798810594
14,2,"LL",0.000258707694663471
14,2,"LL",0.000261826098968925
14,2,"LL",0.000261222170617339
14,2,"LL",0.000258972897032394
14,2,"LL",0.000258652447253262
14,2,"LL",0.000263928542527764
14,2,"LL",0.000260511222493232
14,2,"LL",0.000261877240014609
14,2,"LL",0.000260279313703384
14,2,"LL",0.000261883007847529
14,2,"LL",0.000258643416417482
14,2,"LL",0.00025422465953292
14,2,"LL",0.000260728547874209
14,2,"LL",0.00026295907089361
14,2,"LL",0.000260509348203077
14,2,"LL",0.000261823815675115
14,2,"LL",0.000259326954395296
14,2,"LL",0.000264446064461326
14,2,"LL",0.000262747726875051
14,2,"LL",0.000258808989206743
14,2,"LL",0.000260718437088171
14,2,"LL",0.000263216886903661
14,2,"LL",0.0002619079203492
14,2,"LL",0.000262436309031622
14,2,"LL",0.000262732584878358
14,2,"LL",0.000261978034969205
14,2,"LL",0.000258373667267527
14,2,"LL",0.000258949482489159
14,2,"LL",0.000260947524251563
14,2,"LL",0.000261733953389329
14,2,"LL",0.000257398814588862
14,2,"LL",0.000260163919937673
14,2,"LL",0.000257828969939501
14,2,"LL",0.000260665900793599
14,2,"LL",0.000259850565850139
14,2,"LL",0.000262106952349135
14,2,"LL",0.000259269084063831
14,2,"LL",0.000261357550712564
14,2,"LL",0.00026336668601298
14,2,"LL",0.000260431724948382
14,2,"LL",0.000260356027821091
14,2,"LL",0.000259716707332495
14,2,"LL",0.00026059883073505
14,2,"LL",0.000265107452131948
14,2,"LL",0.000260227924112773
14,2,"LL",0.000262325606999191
14,2,"LL",0.000264192806746232
14,2,"LL",0.000262154712708787
14,2,"LL",0.000260874243973151
14,2,"LL",0.000260365114470664
14,2,"LL",0.00025730104893807
14,2,"LL",0.000261476175921611
14,2,"LL",0.000259283186684662
14,2,"LL",0.000265111701364972
14,2,"LL",0.000262347870257681
14,2,"LL",0.000262494182351833
14,2,"LL",0.000265300936668485
14,2,"LL",0.000264610396563996
14,2,"LL",0.000262361267104665
14,2,"LL",0.000263505080150788
14,2,"LL",0.000256831743297337
14,2,"LL",0.000263814624667182
14,2,"LL",0.000266146025261483
14,2,"LL",0.000265226992959946
14,2,"LL",0.000260889032063397
14,2,"LL",0.000263152954292536
14,2,"LL",0.000256334979839231
14,2,"LL",0.000259958059918407
14,2,"LL",0.000254257612727389
14,2,"LL",0.000262344812390001
14,2,"LL",0.000262459804279076
14,2,"LL",0.000262002942191287
14,2,"LL",0.000260615806454077
14,2,"LL",0.000263224781695548
14,2,"LL",0.000261703093451584
14,2,"LL",0.000261796107922467
14,2,"LL",0.000259631836923336
14,2,"LL",0.000260526087671912
14,2,"NW",0.00032530506851958
14,2,"NW",0.000321675451610188
14,2,"NW",0.000321836367381559
14,2,"NW",0.000316264743969858
14,2,"NW",0.000326618173900538
14,2,"NW",0.00032152107720684
14,2,"NW",0.000329513936929869
14,2,"NW",0.000324268875403618
14,2,"NW",0.000310140148696203
14,2,"NW",0.000321363706914705
14,2,"NW",0.000316384985683551
14,2,"NW",0.000325181129756349
14,2,"NW",0.000321496595371159
14,2,"NW",0.000324026032609425
14,2,"NW",0.0003198976346287
14,2,"NW",0.000328501748631721
14,2,"NW",0.000327541224382233
14,2,"NW",0.000338603474812713
14,2,"NW",0.000328910021769969
14,2,"NW",0.0003186820613108
14,2,"NW",0.000322151590584807
14,2,"NW",0.000313787228237771
14,2,"NW",0.000333803714547668
14,2,"NW",0.000319759745635163
14,2,"NW",0.00031144966492035
14,2,"NW",0.000320108615084836
14,2,"NW",0.000318761671921996
14,2,"NW",0.000329357370545676
14,2,"NW",0.000314418258961059
14,2,"NW",0.000341687491146403
14,2,"NW",0.000319659967256076
14,2,"NW",0.000324946748631466
14,2,"NW",0.000319876310576899
14,2,"NW",0.00033279315469965
14,2,"NW",0.000315952909776899
14,2,"NW",0.000328783702913031
14,2,"NW",0.000335362932593645
14,2,"NW",0.000322906759311931
14,2,"NW",0.000317317080659188
14,2,"NW",0.000313391283308112
14,2,"NW",0.000320436572770776
14,2,"NW",0.000334058724531831
14,2,"NW",0.00032867064636916
14,2,"NW",0.000315414091489425
14,2,"NW",0.000328142970224122
14,2,"NW",0.000312663894125851
14,2,"NW",0.000321155903576076
14,2,"NW",0.000325174203490631
14,2,"NW",0.000329264258993181
14,2,"NW",0.000317739090738221
14,2,"NW",0.00031219023500031
14,2,"NW",0.00032267408652557
14,2,"NW",0.000314433647598122
14,2,"NW",0.000320652272466708
14,2,"NW",0.000326852794476508
14,2,"NW",0.000320104656820329
14,2,"NW",0.000312724540558265
14,2,"NW",0.000319078231595427
14,2,"NW",0.000323470977565629
14,2,"NW",0.000322886707705143
14,2,"NW",0.000339400440549624
14,2,"NW",0.000325984361941384
14,2,"NW",0.000333468620404502
14,2,"NW",0.000331814908367833
14,2,"NW",0.000313265609943589
14,2,"NW",0.000328354726304506
14,2,"NW",0.000319423748956757
14,2,"NW",0.000327443841573416
14,2,"NW",0.000331888272009862
14,2,"NW",0.000327343013607977
14,2,"NW",0.000338159321897449
14,2,"NW",0.000305613820432165
14,2,"NW",0.000322229162721884
14,2,"NW",0.000313735042725887
14,2,"NW",0.000320229589567314
14,2,"NW",0.000317445459485542
14,2,"NW",0.000322791052929677
14,2,"NW",0.000321374081477575
14,2,"NW",0.000322993477032159
14,2,"NW",0.000316890553231584
14,2,"NW",0.000336179125368776
14,2,"NW",0.000324654655085997
14,2,"NW",0.000334839395038305
14,2,"NW",0.000319007612361511
14,2,"NW",0.000326989610103187
14,2,"NW",0.000326766704381541
14,2,"NW",0.000322590681442901
14,2,"NW",0.000314745990279831
14,2,"NW",0.000319112807484194
14,2,"NW",0.000319414583078669
14,2,"NW",0.000326761695132456
14,2,"NW",0.000332525184541035
14,2,"NW",0.000318064639273708
14,2,"NW",0.000315869636118768
14,2,"NW",0.000325459619252536
14,2,"NW",0.000326451891314139
14,2,"NW",0.000325233710355305
14,2,"NW",0.00031404931621408
14,2,"NW",0.00031675322528435
14,2,"NW",0.000323546590063529
14,2,"NW",0.000320619873690579
14,2,"NW",0.000327327598269824
14,2,"NW",0.000322841243913057
14,2,"NW",0.000319125422240567
14,2,"NW",0.000323703474675796
14,2,"NW",0.000315303335913106
14,2,"NW",0.000321766824796463
14,2,"NW",0.000324629117958519
14,2,"NW",0.000333375869927475
14,2,"NW",0.000319762042505302
14,2,"NW",0.000319350135335638
14,2,"NW",0.000324418297829705
14,2,"NW",0.000323473101937633
14,2,"NW",0.000330476179579979
14,2,"NW",0.000316097772581256
14,2,"NW",0.000320554524093837
14,2,"NW",0.000323665099769954
14,2,"NW",0.000330976819767695
14,2,"NW",0.000320021004115772
14,2,"NW",0.000329053137335225
14,2,"NW",0.000323135070567805
14,2,"NW",0.000325594847525339
14,2,"NW",0.000314352160930794
14,2,"NW",0.000332856206514239
14,2,"NW",0.00033349107829972
14,2,"NW",0.000323782683533973
14,2,"NW",0.000320153038079225
14,2,"NW",0.000320491879930989
14,2,"NW",0.000323206800072637
14,2,"NW",0.000330960179715504
14,2,"NW",0.000324137047258582
14,2,"NW",0.000314648649520236
14,2,"NW",0.000320199451602556
14,2,"NW",0.000320476806671245
14,2,"NW",0.000318659140740911
14,2,"NW",0.000327184896234773
14,2,"NW",0.000318879877846459
14,2,"NW",0.000326031412829113
14,2,"NW",0.000321360726488537
14,2,"NW",0.000337130209670093
14,2,"NW",0.000320467200947491
14,2,"NW",0.000321487931400934
14,2,"NW",0.000316350100968431
14,2,"NW",0.000325543311320522
14,2,"NW",0.000325499865800516
14,2,"NW",0.000324957220799721
14,2,"NW",0.000323930255282212
14,2,"NW",0.000320992599995641
14,2,"NW",0.000325331941212622
14,2,"NW",0.000315798638897132
14,2,"NW",0.000320194482236106
14,2,"NW",0.000322437939172398
14,2,"NW",0.000307894991603247
14,2,"NW",0.000317787295725605
14,2,"NW",0.00032065291651024
14,2,"NW",0.000326048611866806
14,2,"NW",0.000332159227452796
14,2,"NW",0.000320655784617331
14,2,"NW",0.000326500459542828
14,2,"NW",0.000322909916332245
14,2,"NW",0.000318142975376433
14,2,"NW",0.000322912759140754
14,2,"NW",0.000314930763646403
14,2,"NW",0.000324096456591587
14,2,"NW",0.000334077546848026
14,2,"NW",0.000317283934717246
14,2,"NW",0.000326993757173359
14,2,"NW",0.000333145938025148
14,2,"NW",0.000320862158845355
14,2,"NW",0.000334653988688108
14,2,"NW",0.00031778149692482
14,2,"NW",0.000311376527492686
14,2,"NW",0.000326019230108821
14,2,"NW",0.000334172894008779
14,2,"NW",0.000330414065103417
14,2,"NW",0.000334028581789014
14,2,"NW",0.000332962313031978
14,2,"NW",0.000332556330820997
14,2,"NW",0.000327460050192902
14,2,"NW",0.000324053859427888
14,2,"NW",0.000320862910200018
14,2,"NW",0.00033094184085689
14,2,"NW",0.000325095190761182
14,2,"NW",0.000329102697665533
14,2,"NW",0.000317279724258506
14,2,"NW",0.000319147534684531
14,2,"NW",0.000325475711402677
14,2,"NW",0.000331429279625378
14,2,"NW",0.000324881946089019
14,2,"NW",0.000337952803106417
14,2,"NW",0.000319627145318487
14,2,"NW",0.00031436358340961
14,2,"NW",0.000327923949344235
14,2,"NW",0.000325513021186683
14,2,"NW",0.000323200673658171
14,2,"NW",0.00032383734572269
14,2,"NW",0.000326648172730237
14,2,"NW",0.000316565391255241
14,2,"NW",0.000319785525979427
14,2,"NW",0.000328458487860981
20,2,"LL",0.000232948223994561
20,2,"LL",0.000232144575166617
20,2,"LL",0.000232286329372049
20,2,"LL",0.000233157167654889
20,2,"LL",0.000233687855703259
20,2,"LL",0.000234310006807154
20,2,"LL",0.000229021155902798
20,2,"LL",0.000233811272735866
20,2,"LL",0.000233279592888673
20,2,"LL",0.000230722974107634
20,2,"LL",0.000232108259128899
20,2,"LL",0.000235330680566725
20,2,"LL",0.000232749949806278
20,2,"LL",0.000234958875782003
20,2,"LL",0.000230308039999326
20,2,"LL",0.000237301281337783
20,2,"LL",0.000230339507060948
20,2,"LL",0.000234890544248167
20,2,"LL",0.000235241621051207
20,2,"LL",0.000233579668427873
20,2,"LL",0.000234540701796768
20,2,"LL",0.00023408183928072
20,2,"LL",0.0002301209686188
20,2,"LL",0.000235528283966292
20,2,"LL",0.000234051296839988
20,2,"LL",0.000234148596383979
20,2,"LL",0.000234501863140958
20,2,"LL",0.000230554598274527
20,2,"LL",0.000228671509578021
20,2,"LL",0.00023526793667932
20,2,"LL",0.000232264585604015
20,2,"LL",0.000231535447179558
20,2,"LL",0.000230468490408513
20,2,"LL",0.00023200583638341
20,2,"LL",0.000231859315439977
20,2,"LL",0.000229921807443304
20,2,"LL",0.000236568949657549
20,2,"LL",0.000230376748817503
20,2,"LL",0.000229199729597868
20,2,"LL",0.000233202511983164
20,2,"LL",0.000230686347389289
20,2,"LL",0.000235745567476603
20,2,"LL",0.000227652814092409
20,2,"LL",0.000232819672637165
20,2,"LL",0.000230478621847488
20,2,"LL",0.000230449229827932
20,2,"LL",0.00023610864282605
20,2,"LL",0.000230878320844857
20,2,"LL",0.000228165946626494
20,2,"LL",0.00023457324456918
20,2,"LL",0.000227571824948257
20,2,"LL",0.000233030455630469
20,2,"LL",0.00023356282432171
20,2,"LL",0.000233278782302519
20,2,"LL",0.00023242329284702
20,2,"LL",0.000235742649643316
20,2,"LL",0.000231080859251858
20,2,"LL",0.000232462082764557
20,2,"LL",0.000229775169786927
20,2,"LL",0.000232098506708852
20,2,"LL",0.000232049978923657
20,2,"LL",0.000236004343279519
20,2,"LL",0.000233121872458052
20,2,"LL",0.000231607886415807
20,2,"LL",0.000232567617027622
20,2,"LL",0.000232620156517891
20,2,"LL",0.000230784972750589
20,2,"LL",0.000230560861280513
20,2,"LL",0.000232080394930921
20,2,"LL",0.000230376323562947
20,2,"LL",0.000230381348069139
20,2,"LL",0.000232345446401186
20,2,"LL",0.000234794035260418
20,2,"LL",0.00023382346372517
20,2,"LL",0.000229961630889929
20,2,"LL",0.000232921101272106
20,2,"LL",0.000231393690503501
20,2,"LL",0.00023297827645717
20,2,"LL",0.00023186745523481
20,2,"LL",0.000232956790000801
20,2,"LL",0.000234152050674966
20,2,"LL",0.000234205274369057
20,2,"LL",0.000233129752849227
20,2,"LL",0.000235485853071848
20,2,"LL",0.00023477249825316
20,2,"LL",0.000234319375688233
20,2,"LL",0.00023529157049997
20,2,"LL",0.000234141268009637
20,2,"LL",0.00023178254995112
20,2,"LL",0.000231141512656743
20,2,"LL",0.000235115081135173
20,2,"LL",0.000228349376315232
20,2,"LL",0.000230019776025281
20,2,"LL",0.000234585404823376
20,2,"LL",0.000229283458852604
20,2,"LL",0.000233954233139388
20,2,"LL",0.000231572695715819
20,2,"LL",0.000231565263199754
20,2,"LL",0.000233237035487366
20,2,"LL",0.000229863540469164
20,2,"LL",0.000231130917591192
20,2,"LL",0.000235284509215794
20,2,"LL",0.000233250999238856
20,2,"LL",0.000230139659185338
20,2,"LL",0.000231821456765091
20,2,"LL",0.000233162023506125
20,2,"LL",0.000233014039878167
20,2,"LL",0.000235880410207835
20,2,"LL",0.000231574121801245
20,2,"LL",0.000232747898219409
20,2,"LL",0.000233409803467805
20,2,"LL",0.000231541267866137
20,2,"LL",0.000233234269007967
20,2,"LL",0.000231145802226486
20,2,"LL",0.000231966212646106
20,2,"LL",0.000226357290087023
20,2,"LL",0.000233583872273379
20,2,"LL",0.000236559592218265
20,2,"LL",0.000233541655685908
20,2,"LL",0.000235364276890022
20,2,"LL",0.000233193400690612
20,2,"LL",0.000233505372300573
20,2,"LL",0.000231323899581914
20,2,"LL",0.00023186249848996
20,2,"LL",0.000234805789812544
20,2,"LL",0.000234695703997455
20,2,"LL",0.000231430295802782
20,2,"LL",0.000233682166789488
20,2,"LL",0.000231946065359232
20,2,"LL",0.000234190255927105
20,2,"LL",0.000232721254002197
20,2,"LL",0.000230832190449879
20,2,"LL",0.000231443934985784
20,2,"LL",0.000231850314514497
20,2,"LL",0.000232342372225671
20,2,"LL",0.000234451923809146
20,2,"LL",0.000232948804971335
20,2,"LL",0.000229340948408745
20,2,"LL",0.000232357379081798
20,2,"LL",0.000234881363279772
20,2,"LL",0.000233068364227118
20,2,"LL",0.000232056682597146
20,2,"LL",0.000229840740753424
20,2,"LL",0.000232763635779133
20,2,"LL",0.000232249013521345
20,2,"LL",0.000228277918481894
20,2,"LL",0.000230655962974933
20,2,"LL",0.000234020190229025
20,2,"LL",0.000232863025242219
20,2,"LL",0.000230992502042288
20,2,"LL",0.000231067541669029
20,2,"LL",0.000229169612891551
20,2,"LL",0.000234722009978257
20,2,"LL",0.000232081668693871
20,2,"LL",0.000232384170466365
20,2,"LL",0.000233119041489273
20,2,"LL",0.000232799936807601
20,2,"LL",0.000230657527645013
20,2,"LL",0.000232723637245575
20,2,"LL",0.000234296998090343
20,2,"LL",0.000236444990897013
20,2,"LL",0.000231327803609445
20,2,"LL",0.000231006211071994
20,2,"LL",0.000232811577717639
20,2,"LL",0.00022877013560438
20,2,"LL",0.000235789884676752
20,2,"LL",0.000235072281251862
20,2,"LL",0.000233031212604151
20,2,"LL",0.000234047274146764
20,2,"LL",0.000234024832337026
20,2,"LL",0.000235268297365563
20,2,"LL",0.000236185933685366
20,2,"LL",0.000233616122046209
20,2,"LL",0.000231106866254284
20,2,"LL",0.000231426007695108
20,2,"LL",0.000234945235979515
20,2,"LL",0.000234759218083519
20,2,"LL",0.000233611229249379
20,2,"LL",0.000233864399537603
20,2,"LL",0.000230594692955284
20,2,"LL",0.000235355251810828
20,2,"LL",0.000232545958993002
20,2,"LL",0.00023402797558984
20,2,"LL",0.000230478494921071
20,2,"LL",0.000232789193106124
20,2,"LL",0.000232879382363468
20,2,"LL",0.000233027615694092
20,2,"LL",0.000233167769091795
20,2,"LL",0.000231667687928835
20,2,"LL",0.000229188273892965
20,2,"LL",0.000233105624693825
20,2,"LL",0.000231422254443541
20,2,"LL",0.000227122495784046
20,2,"LL",0.000231167572653225
20,2,"LL",0.000230407631637293
20,2,"LL",0.0002324444020283
20,2,"LL",0.000232812982828625
20,2,"LL",0.000232729422791769
20,2,"LL",0.000231766516686861
20,2,"LL",0.000232142641111103
20,2,"NW",0.000283696329467797
20,2,"NW",0.000287223255095915
20,2,"NW",0.000282565047439455
20,2,"NW",0.000290930893293604
20,2,"NW",0.00028986497264266
20,2,"NW",0.000285926879534127
20,2,"NW",0.00029157593489245
20,2,"NW",0.000288214708946981
20,2,"NW",0.000287198035079564
20,2,"NW",0.000279230307502647
20,2,"NW",0.000291629014507643
20,2,"NW",0.000283819588536921
20,2,"NW",0.000283538375332279
20,2,"NW",0.000282143428844775
20,2,"NW",0.000289794158869517
20,2,"NW",0.000292979184705375
20,2,"NW",0.000285825435539279
20,2,"NW",0.000284821155051
20,2,"NW",0.000280943503458991
20,2,"NW",0.000285813316339327
20,2,"NW",0.000286068895515103
20,2,"NW",0.00028246547649391
20,2,"NW",0.00028268848811648
20,2,"NW",0.000283793820157911
20,2,"NW",0.000292471471186729
20,2,"NW",0.000285320814457166
20,2,"NW",0.000287924518757462
20,2,"NW",0.000287794958809638
20,2,"NW",0.000281563450347872
20,2,"NW",0.000291287159845451
20,2,"NW",0.000290432131491349
20,2,"NW",0.000285555709201769
20,2,"NW",0.000284369363600851
20,2,"NW",0.000290864502993994
20,2,"NW",0.000280475394830886
20,2,"NW",0.000291670987950546
20,2,"NW",0.000288157206666114
20,2,"NW",0.000284055438927946
20,2,"NW",0.00028276754057052
20,2,"NW",0.000282184789664936
20,2,"NW",0.000283392537348533
20,2,"NW",0.000285308747019413
20,2,"NW",0.000286071157339644
20,2,"NW",0.000285205089854851
20,2,"NW",0.000279701066511464
20,2,"NW",0.000283956466841165
20,2,"NW",0.000290816898646591
20,2,"NW",0.000287721799483432
20,2,"NW",0.000276249725452064
20,2,"NW",0.000284415854153975
20,2,"NW",0.000279916082657034
20,2,"NW",0.000281983418381015
20,2,"NW",0.000284935527721443
20,2,"NW",0.000287848097340402
20,2,"NW",0.000288650052479172
20,2,"NW",0.000291182680666539
20,2,"NW",0.000285640996019504
20,2,"NW",0.000290112229361378
20,2,"NW",0.000277602999255815
20,2,"NW",0.000287547241084735
20,2,"NW",0.000283896461847635
20,2,"NW",0.00028434231917695
20,2,"NW",0.000278471741734279
20,2,"NW",0.000285090530393876
20,2,"NW",0.000280482225178916
20,2,"NW",0.000288833440354361
20,2,"NW",0.00029090396435896
20,2,"NW",0.000287340943981654
20,2,"NW",0.000286198146730382
20,2,"NW",0.000289380315593415
20,2,"NW",0.000280401555639674
20,2,"NW",0.000287472510709415
20,2,"NW",0.000291110928613695
20,2,"NW",0.000283450333336768
20,2,"NW",0.000290232131466905
20,2,"NW",0.000287689091986797
20,2,"NW",0.000281160003329085
20,2,"NW",0.000281552762508111
20,2,"NW",0.000281072101979619
20,2,"NW",0.000278927557789022
20,2,"NW",0.000287351480007115
20,2,"NW",0.000285396926515265
20,2,"NW",0.000281717164943405
20,2,"NW",0.000280980910004254
20,2,"NW",0.000287099196117281
20,2,"NW",0.000287420731501047
20,2,"NW",0.000283366213023789
20,2,"NW",0.000279652793012776
20,2,"NW",0.000292766562997267
20,2,"NW",0.000282719147219447
20,2,"NW",0.000283640045884808
20,2,"NW",0.000288485968326447
20,2,"NW",0.000285422378131819
20,2,"NW",0.000290756343049964
20,2,"NW",0.000285544895746606
20,2,"NW",0.000291596253382329
20,2,"NW",0.000281006334453566
20,2,"NW",0.000285861441711705
20,2,"NW",0.000286290828060446
20,2,"NW",0.000287054966754114
20,2,"NW",0.0002869588829609
20,2,"NW",0.000294974672561216
20,2,"NW",0.000285132393716601
20,2,"NW",0.000287927124354901
20,2,"NW",0.0002837274622564
20,2,"NW",0.00027919492415283
20,2,"NW",0.000284572997947835
20,2,"NW",0.000289922714229247
20,2,"NW",0.000279785407311764
20,2,"NW",0.000288524484760545
20,2,"NW",0.000287814199032997
20,2,"NW",0.000292701382468954
20,2,"NW",0.000298454981070406
20,2,"NW",0.000277480483738103
20,2,"NW",0.000282667466710873
20,2,"NW",0.000287305124184034
20,2,"NW",0.00028818171599878
20,2,"NW",0.000281149640678921
20,2,"NW",0.000285185478105982
20,2,"NW",0.000282617635296294
20,2,"NW",0.000294833579199973
20,2,"NW",0.000293509956122751
20,2,"NW",0.000296607386724189
20,2,"NW",0.000285816337991222
20,2,"NW",0.000288595738125291
